ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_18/20,6.92605972290039e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_19/20,1.806020736694336e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_2/20,4.559755325317383e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_3/20,4.214048385620117e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_4/20,3.790855407714844e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_5/20,1.9550323486328125e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_6/20,9.429454803466797e-05
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_7/20,0.0002589225769042969
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_8/20,0.00013506412506103516
75,John Cena,location_error,VisTxtCont,5,mlp,Query,Query_9/20,2.5153160095214844e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,6,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,6,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,6,mlp,Entity,Entity_0/1,0.01123046875
75,John Cena,location_error,VisTxtCont,6,mlp,Final,Final_0/1,8.690357208251953e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_0/20,0.00958251953125
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_1/20,6.771087646484375e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_10/20,7.331371307373047e-06
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_11/20,4.947185516357422e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_12/20,5.40614128112793e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_13/20,1.728534698486328e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_14/20,0.00017571449279785156
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_15/20,1.5556812286376953e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_16/20,8.440017700195312e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_17/20,0.0018863677978515625
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_18/20,5.882978439331055e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_19/20,1.6510486602783203e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_2/20,6.73532485961914e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_3/20,4.410743713378906e-06
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_4/20,1.0728836059570312e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_5/20,0.0001518726348876953
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_6/20,7.271766662597656e-05
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_7/20,0.00013685226440429688
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_8/20,0.00010710954666137695
75,John Cena,location_error,VisTxtCont,6,mlp,Query,Query_9/20,6.616115570068359e-06
75,John Cena,location_error,VisTxtCont,7,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,7,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,7,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,7,mlp,Entity,Entity_0/1,0.001384735107421875
75,John Cena,location_error,VisTxtCont,7,mlp,Final,Final_0/1,4.190206527709961e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_0/20,0.0066986083984375
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_1/20,3.11732292175293e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_10/20,1.0132789611816406e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_11/20,1.9788742065429688e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_12/20,2.9981136322021484e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_13/20,1.3053417205810547e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_14/20,0.0002493858337402344
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_15/20,2.956390380859375e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_16/20,5.8770179748535156e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_17/20,0.0022678375244140625
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_18/20,6.341934204101562e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_19/20,1.4424324035644531e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_2/20,3.039836883544922e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_3/20,1.1920928955078125e-06
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_4/20,0.0001571178436279297
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_5/20,0.00014209747314453125
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_6/20,2.300739288330078e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_7/20,0.00035572052001953125
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_8/20,6.759166717529297e-05
75,John Cena,location_error,VisTxtCont,7,mlp,Query,Query_9/20,7.683038711547852e-05
75,John Cena,location_error,VisTxtCont,8,mlp,Context,Context_0/3,0.0
75,John Cena,location_error,VisTxtCont,8,mlp,Context,Context_1/3,0.0
75,John Cena,location_error,VisTxtCont,8,mlp,Context,Context_2/3,0.0
75,John Cena,location_error,VisTxtCont,8,mlp,Entity,Entity_0/1,0.00415802001953125
75,John Cena,location_error,VisTxtCont,8,mlp,Final,Final_0/1,8.285045623779297e-06
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_0/20,0.003902435302734375
75,John Cena,location_error,VisTxtCont,8,mlp,Query,Query_1/20,0.0001380443572998047
